type,label,website,hostname,level
parliament,departmental board of Alto Parana,http://www.altoparana.gov.py/v0/index.php/institucional/junta-departamental,altoparana.gov.py,central-1
supreme_court,departmental board of Alto Parana,http://www.altoparana.gov.py/v0/index.php/institucional/junta-departamental,altoparana.gov.py,central-1
parliament,departmental board of Amambay,http://amambay.gov.py/index.php/gobernacion/junta-departamental,amambay.gov.py,central-1
supreme_court,departmental board of Amambay,http://amambay.gov.py/index.php/gobernacion/junta-departamental,amambay.gov.py,central-1
parliament,departmental board of Boqueron,http://www.boqueron.gov.py/JuntaDepartamental.html,boqueron.gov.py,central-1
supreme_court,departmental board of Boqueron,http://www.boqueron.gov.py/JuntaDepartamental.html,boqueron.gov.py,central-1
parliament,departmental board of Central,http://www.central.gov.py/web_institucional/?page_id=1051,central.gov.py,central-1
supreme_court,departmental board of Central,http://www.central.gov.py/web_institucional/?page_id=1051,central.gov.py,central-1
supreme_court,departmental board of Concepcion,http://www.concepcion.gov.py/junta-departamental/,concepcion.gov.py,central-1
parliament,departmental board of Concepcion,http://www.concepcion.gov.py/junta-departamental/,concepcion.gov.py,central-1
parliament,Congress of Paraguay,http://www.congreso.gov.py/,congreso.gov.py,central
parliament,National Congress of Paraguay,http://www.congreso.gov.py,congreso.gov.py,
supreme_court,Congress of Paraguay,http://www.congreso.gov.py/,congreso.gov.py,central
parliament,Chamber of Deputies of Paraguay,http://www.diputados.gov.py,diputados.gov.py,
constitutional_court,Province of Hispania of the Order of Preachers,https://www.dominicoshispania.org/,dominicoshispania.org,
parliament,departmental board of Misiones,https://www.facebook.com/profile.php?id=100009922358040,facebook.com,central-1
supreme_court,departmental board of Misiones,https://www.facebook.com/profile.php?id=100009922358040,facebook.com,central-1
parliament,departmental board of Cordillera,http://www.gobernacioncordillera.gov.py/index.php/consejales-departamentales,gobernacioncordillera.gov.py,central-1
supreme_court,departmental board of Cordillera,http://www.gobernacioncordillera.gov.py/index.php/consejales-departamentales,gobernacioncordillera.gov.py,central-1
parliament,departmental board of Caaguazu,http://www.gobernaciondelcaaguazu.gov.py/component/content/article/9-uncategorised/159-junta-departamental,gobernaciondelcaaguazu.gov.py,central-1
supreme_court,departmental board of Caaguazu,http://www.gobernaciondelcaaguazu.gov.py/component/content/article/9-uncategorised/159-junta-departamental,gobernaciondelcaaguazu.gov.py,central-1
parliament,departmental board of Guairá,https://www.gobernaciones.gov.py/guaira/junta-departamental/,gobernaciones.gov.py,central-1
supreme_court,departmental board of Guairá,https://www.gobernaciones.gov.py/guaira/junta-departamental/,gobernaciones.gov.py,central-1
parliament,departmental board of Itapua,http://www.itapua.gov.py/index.php/institucion/junta-departamental,itapua.gov.py,central-1
supreme_court,departmental board of Itapua,http://www.itapua.gov.py/index.php/institucion/junta-departamental,itapua.gov.py,central-1
supreme_court,Municipal Board of Asuncion,http://www.jma.gov.py/,jma.gov.py,local
parliament,Municipal Board of Asuncion,http://www.jma.gov.py/,jma.gov.py,local
ministry,Ministry of Environment and Sustainable Development (Paraguay),http://www.mades.gov.py/,mades.gov.py,
ministry,Ministry of Agriculture and Livestock,https://www.mag.gov.py/,mag.gov.py,
supreme_court,Municipal Board of Ciudad del Este,http://www.mcde.gov.py/index.php/institucion/autoridades/consejales,mcde.gov.py,local
parliament,Municipal Board of Ciudad del Este,http://www.mcde.gov.py/index.php/institucion/autoridades/consejales,mcde.gov.py,local
ministry,Ministry of National Defense (Paraguay),https://mdn.gov.py/,mdn.gov.py,
ministry,Ministry of Social Development,http://www.mds.gov.py,mds.gov.py,
ministry,Ministry of Education and Science,https://www.mec.gov.py/,mec.gov.py,
ministry,Ministry of Finance of Paraguay,https://www.mef.gov.py/,mef.gov.py,
ministry,Ministry of Industry and Commerce,https://www.mic.gov.py/,mic.gov.py,
ministry,Q111291427,https://ministeriopublico.gov.py/,ministeriopublico.gov.py,
ministry,Ministry of Childhood and Adolescence of Paraguay,https://minna.gov.py/,minna.gov.py,
ministry,Ministry of Information and Communication Technologies of Paraguay,https://www.mitic.gov.py/,mitic.gov.py,
ministry,Ministry of Foreign Affairs,https://www.mre.gov.py/,mre.gov.py,
ministry,Ministry of Health and Social Affairs,https://www.mspbs.gov.py,mspbs.gov.py,
ministry,"Ministry of Labour, Employment and Social Security",http://www.mtess.gov.py/,mtess.gov.py,
ministry,Ministry of Women,http://www.mujer.gov.py/,mujer.gov.py,
supreme_court,departmental board of Presidente Hayes,http://www.presidentehayes.gov.py/index.php/autoridades,presidentehayes.gov.py,central-1
parliament,departmental board of Presidente Hayes,http://www.presidentehayes.gov.py/index.php/autoridades,presidentehayes.gov.py,central-1
supreme_court,departmental board of San Pedro,http://www.sanpedro.gov.py/index.php?option=com_content&view=article&id=9&Itemid=7,sanpedro.gov.py,central-1
parliament,departmental board of San Pedro,http://www.sanpedro.gov.py/index.php?option=com_content&view=article&id=9&Itemid=7,sanpedro.gov.py,central-1
parliament,Senate of Paraguay,http://www.senado.gov.py/,senado.gov.py,
ministry,"Ministry of Urban Planning, Housing and Habitat of Paraguay",http://www.senavitat.gov.py,senavitat.gov.py,
ministry,Ministry of the Public Service of Paraguay,http://www.sfp.gov.py/,sfp.gov.py,
