subdomain,parent_domain,http_status
abarkooh.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
accounts.itec.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
admin.behdasht.gov.ir,gov.ir,Connection timed out after 3002 milliseconds
admin.ostan-ag.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
afta.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
ai.mcls.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
aiiri.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
ajcoop.mcls.gov.ir,gov.ir,Connection timed out after 3002 milliseconds
amirkabir-ntoir.gov.ir,gov.ir,Could not resolve host: amirkabir-ntoir.gov.ir
andisheh-ntoir.gov.ir,gov.ir,Could not resolve host: andisheh-ntoir.gov.ir
api.itec.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
apibrms.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
apicedportal.cbi.gov.ir,gov.ir,Could not resolve host: apicedportal.cbi.gov.ir
apnp.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
apps.iranpass.ito.gov.ir,gov.ir,Could not resolve host: apps.iranpass.ito.gov.ir
arb.mcls.gov.ir,gov.ir,Connection timed out after 3002 milliseconds
arbaeen.ito.gov.ir,gov.ir,Connection timed out after 3001 milliseconds
ardakan.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
aro.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
ashayer-es.gov.ir,gov.ir,Resolving timed out after 3003 milliseconds
ashkezar.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
atf.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
ato.satba.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
bafgh.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
bahabad.gov.ir,gov.ir,Could not resolve host: bahabad.gov.ir
behdasht.gov.ir,gov.ir,Connection timed out after 3003 milliseconds
behzisti.gov.ir,gov.ir,Could not resolve host: behzisti.gov.ir
bi.mimt.gov.ir,gov.ir,Could not resolve host: bi.mimt.gov.ir
binalood-ntoir.gov.ir,gov.ir,Could not resolve host: binalood-ntoir.gov.ir
brms.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
caa.gov.ir,gov.ir,Connection timed out after 3001 milliseconds
caic.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
cbi.gov.ir,gov.ir,Could not resolve host: cbi.gov.ir
ccm.ito.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
ccs.ito.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
cedportal.cbi.gov.ir,gov.ir,Could not resolve host: cedportal.cbi.gov.ir
cloud.gov.ir,gov.ir,Connection timed out after 3001 milliseconds
cobi.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
css.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
cyberpolice.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
data.gov.ir,gov.ir,Resolving timed out after 3004 milliseconds
dl.mod.gov.ir,gov.ir,Could not resolve host: dl.mod.gov.ir
ds.caic.ihio.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
e1.tax.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
e2.tax.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
e3.tax.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
e4.tax.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
ecommerce.gov.ir,gov.ir,Operation timed out after 3001 milliseconds with 0 bytes received
econsulate.mfa.gov.ir,gov.ir,307
ehr.gov.ir,gov.ir,Could not resolve host: ehr.gov.ir
email.ihio.gov.ir,gov.ir,Resolving timed out after 3007 milliseconds
emis.mimt.gov.ir,gov.ir,Connection timed out after 3001 milliseconds
ems.gov.ir,gov.ir,Connection timed out after 3002 milliseconds
esb.farhang.gov.ir,gov.ir,403
eservices.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
event.moe.gov.ir,gov.ir,Connection timed out after 3003 milliseconds
farhang.gov.ir,gov.ir,403
fata.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
fda.gov.ir,gov.ir,Connection timed out after 3001 milliseconds
fiu.gov.ir,gov.ir,Resolving timed out after 3003 milliseconds
form.sampad.gov.ir,gov.ir,Connection timed out after 3002 milliseconds
geo.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
geoplatform.ito.gov.ir,gov.ir,Connection timed out after 3005 milliseconds
ghabzyar.ito.gov.ir,gov.ir,Connection timed out after 3003 milliseconds
gnss.geo.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds
gozinesh.gov.ir,gov.ir,403
hadafmandi.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds
halal.gov.ir,gov.ir,Connection timed out after 3003 milliseconds
hamrah.msy.gov.ir,gov.ir,Connection timed out after 3003 milliseconds
