hostname,score,sources,label,level,http_status,mx
parlement.vs.ch,8,wikidata;wikidata,Grand Council of Valais,central-1,302,none
ag.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,"Grand Council of Aargau | Department of Health and Social Affairs (Aargau) | Verwaltungsgericht des Kantons Aargau | Department of Construction, Transport and Environment (Aargau) | Department of Economics and Home Affairs (Aargau) | Departement Bildung, Kultur und Sport | Cantonal archaeology Aargau | Departement Gesundheit und Soziales | Department of Finance and Resources (Aargau) | Monument Preservation Service of the Canton of Aargau | State Chancellery (Aargau) | Department of Education, Culture and Sport (Aargau) | Cantonal police of the canton of Aargau",central-1,302,0 ag-ch.mail.protection.outlook.com.
ai.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Landsgemeinde Appenzell Innerrhoden | Q27479493 | Grand Council of Appenzell Innerrhoden | Q113162032 | Q113162128 | Q113162110 | Q113162139 | Q113162177 | Q113162196 | Q113161982 | Q113162005,central-1,200,10 ktvmx02.mail.admin.ch.; 10 ktvmx01.mail.admin.ch.; 10 ktvmx04.mail.admin.ch.; 10 ktvmx03.mail.admin.ch.
ar.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Q113156945 | Cantonal Council of Appenzell Ausserrhoden | Q113156957 | Q113156951 | Q113156931 | Q113156962 | Q56704506,central-1,200,10 dmzfml0001.ari-ag.ch.; 11 dmzfml0002.ari-ag.ch.
are.zh.ch,7,wikidata;wikidata,Building Department Kanton Zürich | Q27480036,central-1,IOException: EOF reached while reading,none
baselland.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,"Q113156754 | Q113156709 | Education, Culture and Sports Directorate of Canton Basel-Landschaft | Q113156759 | Landrat of Basel-Landschaft | Q113156719 | Monument Preservation Service of the Canton of Basel-Landschaft | Q113156765",central-1,302,none
dek.tg.ch,7,wikidata;wikidata,Departement für Erziehung und Kultur | Department of Education and Culture (Thurgau),,HttpConnectTimeoutException: HTTP connect timed out,none
ensi-rat.ch,7,wikidata;wikidata,ENSI Board,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ensi-rat.ch found.,110 mg2.ensi.ch.; 100 mg1.ensi.ch.
ensi.ch,7,wikidata;wikidata,Swiss Federal Nuclear Safety Inspectorate,,ConnectException,110 mg2.ensi.ch.; 100 mg1.ensi.ch.
finma.ch,7,wikidata;wikidata,Financial Market Supervisory Authority,central,301,20 mail10.swisscom.com.; 20 mail20.swisscom.com.; 10 mail.swisscom.com.
fr.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Grand Council of Fribourg | Service de la Santé Publique | Q113032869 | Q113033049 | Q113033091 | Direction de la Sécurité et de la Justice | Q113033177 | Q76652408 | Service de l'Enfance et de la Jeunesse | Q113032988 | Q113033341 | Caisse de Prévoyance du Personnel de l'Etat de Fribourg,central-1,HttpConnectTimeoutException: HTTP connect timed out,100 fr-ch.mail.protection.outlook.com.
frimobil.ch,7,wikidata;wikidata,Frimobil,,200,10 frimobil-ch.mail.protection.outlook.com.
gd.zh.ch,7,wikidata;wikidata,Department of Health Canton of Zurich,central-1,IOException: EOF reached while reading,10 smtazh01.abxsec.com.; 110 smtazh02.abxsec.com.; 20 smtasg01.abxsec.com.; 120 smtagb02.abxsec.com.
ge.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,"Infrastructure Department (Geneva) | Department of Security, Population and Health (Geneva) | Service de la recherche éducation | Department of Public Instruction, Training and Youth (Geneva) | Q27481263 | State Chancellery (Geneva) | Geneva Finance and Human Resources Department | Grand Council of Geneva | Office Médico Pédagogique | Genève Lab | Department of Economy and Employment (Geneva) | Direction Générale de l'Enseignement Obligatoire - Enseignement Primaire | Territory Department (Geneva) | Department of Social Cohesion (Geneva)",central-1,HttpConnectTimeoutException: HTTP connect timed out,10 gwsmtp.ge.ch.
gerichte-zh.ch,7,wikidata;wikidata,Gerichte Zürich | Zurich district court,central-1,302,10 osmtp01.gerichte-zh.ch.; 20 osmtp02.gerichte-zh.ch.
gl.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Landrat of Glarus | Q113162685 | Q113162767 | Q113162691 | Q113162848 | Q113162724 | Q113162707 | Q113162696,central-1,301,20 ip18.gl.ch.; 10 ip17.gl.ch.
gr.ch,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Q113162384 | Q113162391 | Grand Council of Grisons | Q113162376 | Q113162356 | Q113162362 | Q113162370 | Amt für Wald und Naturgefahren,central-1,302,10 ktvmx03.mail.admin.ch.; 10 ktvmx04.mail.admin.ch.; 10 ktvmx02.mail.admin.ch.; 10 ktvmx01.mail.admin.ch.
justice.ge.ch,7,wikidata;wikidata,Q3538851 | Q3190187,central-1,HttpConnectTimeoutException: HTTP connect timed out,10 gwsmtp.ge.ch.
lu.ch,7,wikidata;wikidata;wikidata,Q113041982 | Cantonal Council of Lucerne,central-1,301,10 mx.lu.ch.
